path_id,path_length,total_driving_time,num_drivers,break_number,event_type,event_name,latest_node_idx,latest_geo_id,cumulative_distance,cumulative_driving_time,time_with_breaks,charging_type,id
2282,1454.7380952380952,18.18422619047619,1,1,B,break,0,54,0.0,0.0,0.75,fast,6981
2283,1535.9556962025315,19.199446202531643,1,1,B,break,0,54,0.0,0.0,0.75,fast,6985
2284,1467.7603143418467,18.347003929273082,1,1,B,break,0,54,0.0,0.0,0.75,fast,6989
2285,1593.399061032864,19.9174882629108,1,1,B,break,0,54,0.0,0.0,0.75,fast,6993
2286,1338.602564102564,16.73253205128205,1,1,B,break,0,54,0.0,0.0,0.75,fast,6997
2287,1882.0302158273382,23.525377697841726,1,1,B,break,0,54,0.0,0.0,0.75,fast,7000
2288,1918.3977272727275,23.979971590909095,1,1,B,break,0,54,0.0,0.0,0.75,fast,7005
2289,2053.609112709832,25.6701139088729,1,1,B,break,0,54,0.0,0.0,0.75,fast,7010
2290,2062.9046610169494,25.786308262711866,1,1,B,break,0,54,0.0,0.0,0.75,fast,7015
2291,1623.069666182874,20.288370827285924,1,1,B,break,0,54,0.0,0.0,0.75,fast,7020
2292,1688.3106796116504,21.10388349514563,1,1,B,break,0,54,0.0,0.0,0.75,fast,7024
2293,1736.5891472868216,21.70736434108527,1,1,B,break,0,54,0.0,0.0,0.75,fast,7028
2294,2064.6524390243903,25.80815548780488,1,1,B,break,0,54,0.0,0.0,0.75,fast,7032
2295,1891.6095238095238,23.645119047619048,1,1,B,break,0,54,0.0,0.0,0.75,fast,7037
2296,1937.2302631578948,24.215378289473684,1,1,B,break,0,54,0.0,0.0,0.75,fast,7042
2297,2036.0882352941176,25.45110294117647,1,1,B,break,0,54,0.0,0.0,0.75,fast,7047
2298,1996.9052910052908,24.961316137566136,1,1,B,break,0,54,0.0,0.0,0.75,fast,7052
2299,1840.4571428571426,23.005714285714284,1,1,B,break,0,54,0.0,0.0,0.75,fast,7057
2300,1780.8462348604528,22.26057793575566,1,1,B,break,0,54,0.0,0.0,0.75,fast,7062
2301,1899.8217821782177,23.74777227722772,1,1,B,break,0,54,0.0,0.0,0.75,fast,7066
2302,1886.1203703703702,23.57650462962963,1,1,B,break,0,54,0.0,0.0,0.75,fast,7071
2303,1835.6481164383563,22.945601455479455,1,1,B,break,0,54,0.0,0.0,0.75,fast,7076
2304,1705.2335766423357,21.315419708029196,1,1,B,break,0,54,0.0,0.0,0.75,fast,7081
2305,1677.075506445672,20.963443830570903,1,1,B,break,0,54,0.0,0.0,0.75,fast,7085
2306,1592.6552748885588,19.908190936106983,1,1,B,break,0,54,0.0,0.0,0.75,fast,7089
2307,1570.6096153846154,19.63262019230769,1,1,B,break,0,54,0.0,0.0,0.75,fast,7093
2308,1675.0454545454547,20.938068181818185,1,1,B,break,0,54,0.0,0.0,0.75,fast,7097
2309,1756.1520572450804,21.951900715563504,1,1,B,break,0,54,0.0,0.0,0.75,fast,7101
2310,1726.9019607843136,21.58627450980392,1,1,B,break,0,54,0.0,0.0,0.75,fast,7105
2311,1761.2103407755583,22.01512925969448,1,1,B,break,0,54,0.0,0.0,0.75,fast,7109
2312,2153.6810990840963,26.921013738551203,1,1,B,break,0,54,0.0,0.0,0.75,fast,7113
2313,1680.201923076923,21.002524038461537,1,1,B,break,0,54,0.0,0.0,0.75,fast,7118
2314,2401.55737704918,30.01946721311475,1,1,B,break,0,54,0.0,0.0,0.75,fast,7122
2315,2388.3958333333335,29.854947916666667,1,1,B,break,0,54,0.0,0.0,0.75,fast,7128
2316,2349.2453825857524,29.365567282321905,1,1,B,break,0,54,0.0,0.0,0.75,fast,7134
2317,2424.9690721649486,30.312113402061858,1,1,B,break,0,54,0.0,0.0,0.75,fast,7140
2318,2539.8676470588234,31.748345588235292,1,1,B,break,0,54,0.0,0.0,0.75,fast,7146
2319,2944.285714285714,36.80357142857143,1,1,B,break,0,54,0.0,0.0,0.75,fast,7153
2320,3096.9583333333335,38.711979166666666,1,1,B,break,0,54,0.0,0.0,0.75,fast,7161
2321,3030.2,37.8775,1,1,B,break,0,54,0.0,0.0,0.75,fast,7169
2322,3216.916666666667,40.21145833333334,1,1,B,break,0,54,0.0,0.0,0.75,fast,7177
2323,3048.2571428571423,38.10321428571428,1,1,B,break,0,54,0.0,0.0,0.75,fast,7185
2324,2903.690476190476,36.29613095238095,1,1,B,break,0,54,0.0,0.0,0.75,fast,7193
2325,2692.2,33.652499999999996,1,1,B,break,0,54,0.0,0.0,0.75,fast,7201
2326,2443.6822429906547,30.546028037383184,1,1,B,break,0,54,0.0,0.0,0.75,fast,7208
2327,2754.1612903225805,34.42701612903225,1,1,B,break,0,54,0.0,0.0,0.75,fast,7214
2328,1401.94,17.524250000000002,1,1,B,break,0,55,0.0,0.0,0.75,fast,7221
2329,1315.5555555555554,16.444444444444443,1,1,B,break,0,55,0.0,0.0,0.75,fast,7224
2330,1179.8974358974358,14.748717948717948,1,1,B,break,0,55,0.0,0.0,0.75,fast,7227
2331,1263.8125,15.79765625,1,1,B,break,0,55,0.0,0.0,0.75,fast,7230
2332,1474.8270676691727,18.435338345864658,1,1,B,break,0,55,0.0,0.0,0.75,fast,7233
2333,1512.467889908257,18.90584862385321,1,1,B,break,0,55,0.0,0.0,0.75,fast,7237
2334,1364.91875,17.061484375,1,1,B,break,0,55,0.0,0.0,0.75,fast,7241
2335,1352.5466666666666,16.90683333333333,1,1,B,break,0,55,0.0,0.0,0.75,fast,7244
2336,1293.0439024390244,16.163048780487806,1,1,B,break,0,55,0.0,0.0,0.75,fast,7247
2337,1434.7636363636361,17.93454545454545,1,1,B,break,0,55,0.0,0.0,0.75,fast,7250
2338,1454.4324324324323,18.180405405405402,1,1,B,break,0,55,0.0,0.0,0.75,fast,7253
2339,1561.2142857142858,19.51517857142857,1,1,B,break,0,55,0.0,0.0,0.75,fast,7257
2340,1471.3448275862067,18.391810344827583,1,1,B,break,0,55,0.0,0.0,0.75,fast,7261
2341,1611.809523809524,20.147619047619052,1,1,B,break,0,55,0.0,0.0,0.75,fast,7265
2342,1335.1162790697674,16.688953488372093,1,1,B,break,0,55,0.0,0.0,0.75,fast,7269
2343,1886.358024691358,23.579475308641975,1,1,B,break,0,55,0.0,0.0,0.75,fast,7272
2344,1931.3970588235293,24.142463235294116,1,1,B,break,0,55,0.0,0.0,0.75,fast,7277
2345,2054.7894736842104,25.68486842105263,1,1,B,break,0,55,0.0,0.0,0.75,fast,7282
2346,2066.864406779661,25.83580508474576,1,1,B,break,0,55,0.0,0.0,0.75,fast,7287
2347,1621.2777777777778,20.265972222222224,1,1,B,break,0,55,0.0,0.0,0.75,fast,7292
2348,1688.9285714285716,21.111607142857146,1,1,B,break,0,55,0.0,0.0,0.75,fast,7296
2349,1742.6896551724137,21.783620689655173,1,1,B,break,0,55,0.0,0.0,0.75,fast,7300
2350,2084.076923076923,26.050961538461536,1,1,B,break,0,55,0.0,0.0,0.75,fast,7304
2351,1893.4693877551022,23.668367346938776,1,1,B,break,0,55,0.0,0.0,0.75,fast,7309
2352,1946.9358974358975,24.336698717948718,1,1,B,break,0,55,0.0,0.0,0.75,fast,7314
2353,2045.5555555555557,25.569444444444446,1,1,B,break,0,55,0.0,0.0,0.75,fast,7319
2354,2014.4948979591838,25.1811862244898,1,1,B,break,0,55,0.0,0.0,0.75,fast,7324
2355,1837.4820846905538,22.968526058631923,1,1,B,break,0,55,0.0,0.0,0.75,fast,7329
2356,1783.0115384615383,22.287644230769228,1,1,B,break,0,55,0.0,0.0,0.75,fast,7334
2357,1907.0166666666667,23.83770833333333,1,1,B,break,0,55,0.0,0.0,0.75,fast,7338
2358,1900.6153846153845,23.757692307692306,1,1,B,break,0,55,0.0,0.0,0.75,fast,7343
2359,1829.056872037915,22.863210900473938,1,1,B,break,0,55,0.0,0.0,0.75,fast,7348
2360,1700.4999999999998,21.256249999999998,1,1,B,break,0,55,0.0,0.0,0.75,fast,7353
2361,1692.5652173913045,21.157065217391306,1,1,B,break,0,55,0.0,0.0,0.75,fast,7357
2362,1611.3448275862067,20.141810344827583,1,1,B,break,0,55,0.0,0.0,0.75,fast,7361
2363,1577.9767441860467,19.724709302325586,1,1,B,break,0,55,0.0,0.0,0.75,fast,7365
2364,1672.0909090909092,20.901136363636365,1,1,B,break,0,55,0.0,0.0,0.75,fast,7369
2365,1777.7021276595744,22.22127659574468,1,1,B,break,0,55,0.0,0.0,0.75,fast,7373
2366,1728.357142857143,21.604464285714286,1,1,B,break,0,55,0.0,0.0,0.75,fast,7377
2367,1768.5409836065573,22.106762295081968,1,1,B,break,0,55,0.0,0.0,0.75,fast,7381
2368,2161.660194174757,27.020752427184465,1,1,B,break,0,55,0.0,0.0,0.75,fast,7385
2369,1693.5862068965516,21.169827586206896,1,1,B,break,0,55,0.0,0.0,0.75,fast,7391
2370,2354.333333333333,29.429166666666664,1,1,B,break,0,55,0.0,0.0,0.75,fast,7395
2371,2384.5,29.80625,1,1,B,break,0,55,0.0,0.0,0.75,fast,7401
2372,2350.5925925925926,29.382407407407406,1,1,B,break,0,55,0.0,0.0,0.75,fast,7407
2373,2428.6,30.357499999999998,1,1,B,break,0,55,0.0,0.0,0.75,fast,7413
2374,2549.4,31.8675,1,1,B,break,0,55,0.0,0.0,0.75,fast,7419
2375,2929.0,36.6125,1,1,B,break,0,55,0.0,0.0,0.75,fast,7426
2376,2479.5,30.99375,1,1,B,break,0,55,0.0,0.0,0.75,fast,7434
2377,2811.5,35.14375,1,1,B,break,0,55,0.0,0.0,0.75,fast,7440
2378,3098.0,38.725,1,1,B,break,0,55,0.0,0.0,0.75,fast,7447
2379,1619.0653594771243,20.238316993464053,1,1,B,break,0,56,0.0,0.0,0.75,fast,7455
2380,1534.8947368421052,19.186184210526314,1,1,B,break,0,56,0.0,0.0,0.75,fast,7459
2381,1373.0632911392406,17.163291139240506,1,1,B,break,0,56,0.0,0.0,0.75,fast,7463
2382,1478.3859649122808,18.47982456140351,1,1,B,break,0,56,0.0,0.0,0.75,fast,7466
2383,1664.5722543352604,20.807153179190756,1,1,B,break,0,56,0.0,0.0,0.75,fast,7470
2384,1692.7611940298507,21.159514925373134,1,1,B,break,0,56,0.0,0.0,0.75,fast,7474
2385,1542.076530612245,19.275956632653063,1,1,B,break,0,56,0.0,0.0,0.75,fast,7478
2386,1522.406976744186,19.030087209302327,1,1,B,break,0,56,0.0,0.0,0.75,fast,7482
2387,1472.8629032258063,18.41078629032258,1,1,B,break,0,56,0.0,0.0,0.75,fast,7486
2388,1614.359375,20.1794921875,1,1,B,break,0,56,0.0,0.0,0.75,fast,7490
2389,1630.7826086956522,20.38478260869565,1,1,B,break,0,56,0.0,0.0,0.75,fast,7494
2390,1739.357142857143,21.741964285714285,1,1,B,break,0,56,0.0,0.0,0.75,fast,7498
2391,1640.886075949367,20.51107594936709,1,1,B,break,0,56,0.0,0.0,0.75,fast,7502
2392,1769.0454545454547,22.113068181818186,1,1,B,break,0,56,0.0,0.0,0.75,fast,7506
2393,1508.1413043478262,18.851766304347827,1,1,B,break,0,56,0.0,0.0,0.75,fast,7510
2394,2066.0947368421052,25.826184210526314,1,1,B,break,0,56,0.0,0.0,0.75,fast,7514
2395,2102.542483660131,26.281781045751636,1,1,B,break,0,56,0.0,0.0,0.75,fast,7519
2396,2247.7236842105262,28.096546052631577,1,1,B,break,0,56,0.0,0.0,0.75,fast,7524
2397,2251.4012738853503,28.14251592356688,1,1,B,break,0,56,0.0,0.0,0.75,fast,7530
2398,1799.3364485981308,22.491705607476636,1,1,B,break,0,56,0.0,0.0,0.75,fast,7536
2399,1850.857142857143,23.135714285714286,1,1,B,break,0,56,0.0,0.0,0.75,fast,7540
2400,1918.6341463414635,23.982926829268294,1,1,B,break,0,56,0.0,0.0,0.75,fast,7545
2401,2238.818181818182,27.985227272727276,1,1,B,break,0,56,0.0,0.0,0.75,fast,7550
2402,2093.8870967741937,26.17358870967742,1,1,B,break,0,56,0.0,0.0,0.75,fast,7556
2403,2104.0879999999997,26.301099999999998,1,1,B,break,0,56,0.0,0.0,0.75,fast,7561
2404,2206.3103448275865,27.57887931034483,1,1,B,break,0,56,0.0,0.0,0.75,fast,7566
2405,2170.450292397661,27.130628654970764,1,1,B,break,0,56,0.0,0.0,0.75,fast,7572
2406,2022.0963855421687,25.27620481927711,1,1,B,break,0,56,0.0,0.0,0.75,fast,7578
2407,1969.5337620578778,24.619172025723472,1,1,B,break,0,56,0.0,0.0,0.75,fast,7583
2408,2084.9037037037037,26.061296296296298,1,1,B,break,0,56,0.0,0.0,0.75,fast,7588
2409,2079.611510791367,25.995143884892087,1,1,B,break,0,56,0.0,0.0,0.75,fast,7593
2410,2014.7609756097563,25.184512195121954,1,1,B,break,0,56,0.0,0.0,0.75,fast,7598
2411,1879.0735294117649,23.488419117647062,1,1,B,break,0,56,0.0,0.0,0.75,fast,7603
2412,1867.7118644067796,23.346398305084744,1,1,B,break,0,56,0.0,0.0,0.75,fast,7608
2413,1758.5166666666664,21.98145833333333,1,1,B,break,0,56,0.0,0.0,0.75,fast,7613
2414,1739.3999999999999,21.7425,1,1,B,break,0,56,0.0,0.0,0.75,fast,7617
2415,1880.8571428571427,23.510714285714283,1,1,B,break,0,56,0.0,0.0,0.75,fast,7621
2416,1951.4897959183675,24.393622448979592,1,1,B,break,0,56,0.0,0.0,0.75,fast,7626
2417,1913.8181818181815,23.92272727272727,1,1,B,break,0,56,0.0,0.0,0.75,fast,7631
2418,1953.470588235294,24.418382352941173,1,1,B,break,0,56,0.0,0.0,0.75,fast,7636
2419,2331.225225225225,29.140315315315313,1,1,B,break,0,56,0.0,0.0,0.75,fast,7641
2420,1866.71875,23.333984375,1,1,B,break,0,56,0.0,0.0,0.75,fast,7647
2421,2562.4,32.03,1,1,B,break,0,56,0.0,0.0,0.75,fast,7652
2422,2570.8888888888887,32.136111111111106,1,1,B,break,0,56,0.0,0.0,0.75,fast,7659
2423,2533.6133333333332,31.670166666666667,1,1,B,break,0,56,0.0,0.0,0.75,fast,7666
2424,2610.457142857143,32.63071428571429,1,1,B,break,0,56,0.0,0.0,0.75,fast,7673
2425,2724.3333333333335,34.05416666666667,1,1,B,break,0,56,0.0,0.0,0.75,fast,7680
2426,3187.333333333333,39.84166666666666,1,1,B,break,0,56,0.0,0.0,0.75,fast,7687
2427,2809.0,35.1125,1,1,B,break,0,56,0.0,0.0,0.75,fast,7695
2428,2621.0,32.7625,1,1,B,break,0,56,0.0,0.0,0.75,fast,7702
2429,2953.0,36.9125,1,1,B,break,0,56,0.0,0.0,0.75,fast,7709
2430,3208.0,40.1,1,1,B,break,0,56,0.0,0.0,0.75,fast,7717
2431,1637.7540983606557,20.471926229508195,1,1,B,break,0,67,0.0,0.0,0.75,fast,7725
2432,1588.0233463035017,19.85029182879377,1,1,B,break,0,67,0.0,0.0,0.75,fast,7729
2433,1743.5684647302903,21.79460580912863,1,1,B,break,0,67,0.0,0.0,0.75,fast,7733
2434,1730.77868852459,21.634733606557376,1,1,B,break,0,67,0.0,0.0,0.75,fast,7737
2435,1716.8317757009347,21.460397196261685,1,1,B,break,0,67,0.0,0.0,0.75,fast,7741
2436,1676.7837837837837,20.959797297297296,1,1,B,break,0,67,0.0,0.0,0.75,fast,7745
2437,1562.890243902439,19.536128048780487,1,1,B,break,0,67,0.0,0.0,0.75,fast,7749
2438,1427.4722222222222,17.843402777777776,1,1,B,break,0,67,0.0,0.0,0.75,fast,7753
2439,1528.6569343065692,19.108211678832113,1,1,B,break,0,67,0.0,0.0,0.75,fast,7756
2440,1490.7142857142858,18.633928571428573,1,1,B,break,0,67,0.0,0.0,0.75,fast,7760
2441,1732.6875,21.65859375,1,1,B,break,0,67,0.0,0.0,0.75,fast,7764
2442,1138.0572916666667,14.225716145833335,1,1,B,break,0,67,0.0,0.0,0.75,fast,7768
2444,1126.1052631578948,14.076315789473686,1,1,B,break,0,67,0.0,0.0,0.75,fast,7774
2445,996.2017291066281,12.452521613832852,1,1,B,break,0,67,0.0,0.0,0.75,fast,7777
2446,1488.8358208955226,18.61044776119403,1,1,B,break,0,67,0.0,0.0,0.75,fast,7779
2447,1434.675,17.9334375,1,1,B,break,0,67,0.0,0.0,0.75,fast,7783
2448,1336.721649484536,16.7090206185567,1,1,B,break,0,67,0.0,0.0,0.75,fast,7786
2450,1207.3630573248408,15.09203821656051,1,1,B,break,0,67,0.0,0.0,0.75,fast,7791
2451,1148.09375,14.351171875,1,1,B,break,0,67,0.0,0.0,0.75,fast,7794
2452,1067.3233830845772,13.341542288557216,1,1,B,break,0,67,0.0,0.0,0.75,fast,7797
2453,1207.0068610634648,15.08758576329331,1,1,B,break,0,67,0.0,0.0,0.75,fast,7799
2454,1384.6433333333332,17.308041666666664,1,1,B,break,0,67,0.0,0.0,0.75,fast,7802
2455,1431.0676795580112,17.888345994475138,1,1,B,break,0,67,0.0,0.0,0.75,fast,7805
2456,1295.3056994818653,16.191321243523316,1,1,B,break,0,67,0.0,0.0,0.75,fast,7808
2457,1232.2989130434783,15.403736413043479,1,1,B,break,0,67,0.0,0.0,0.75,fast,7811
2458,1341.626423690205,16.77033029612756,1,1,B,break,0,67,0.0,0.0,0.75,fast,7814
2459,1489.2436974789916,18.615546218487395,1,1,B,break,0,67,0.0,0.0,0.75,fast,7817
2460,1554.3014705882351,19.42876838235294,1,1,B,break,0,67,0.0,0.0,0.75,fast,7821
2461,1561.2537313432836,19.515671641791045,1,1,B,break,0,67,0.0,0.0,0.75,fast,7825
2462,1662.4470588235295,20.78058823529412,1,1,B,break,0,67,0.0,0.0,0.75,fast,7829
2463,1389.5277777777776,17.36909722222222,1,1,B,break,0,67,0.0,0.0,0.75,fast,7833
2464,1311.0357142857142,16.38794642857143,1,1,B,break,0,67,0.0,0.0,0.75,fast,7836
2465,1271.6891891891892,15.896114864864865,1,1,B,break,0,67,0.0,0.0,0.75,fast,7839
2466,1263.5584905660376,15.79448113207547,1,1,B,break,0,67,0.0,0.0,0.75,fast,7842
2468,1377.929203539823,17.22411504424779,1,1,B,break,0,67,0.0,0.0,0.75,fast,7847
2469,620.2818889970789,7.7535236124634865,1,1,B,break,1,74,46.08515697811006,0.5760644622263758,1.3260644622263758,fast,7850
2470,664.6646971935007,8.308308714918759,1,1,B,break,2,73,40.7421428017794,0.5092767850222425,1.2592767850222426,fast,7851
2474,1822.75,22.784375,1,1,B,break,0,66,0.0,0.0,0.75,fast,7857
2475,1798.3125,22.47890625,1,1,B,break,0,66,0.0,0.0,0.75,fast,7862
2476,1935.1428571428569,24.18928571428571,1,1,B,break,0,66,0.0,0.0,0.75,fast,7866
2477,1960.4166666666667,24.505208333333336,1,1,B,break,0,66,0.0,0.0,0.75,fast,7871
2478,1958.0689655172412,24.475862068965515,1,1,B,break,0,66,0.0,0.0,0.75,fast,7876
2479,1888.1818181818182,23.602272727272727,1,1,B,break,0,66,0.0,0.0,0.75,fast,7881
2480,1810.0,22.625,1,1,B,break,0,66,0.0,0.0,0.75,fast,7886
2481,1645.9999999999998,20.574999999999996,1,1,B,break,0,66,0.0,0.0,0.75,fast,7891
2482,1742.3000000000002,21.778750000000002,1,1,B,break,0,66,0.0,0.0,0.75,fast,7895
2483,1710.5000000000002,21.38125,1,1,B,break,0,66,0.0,0.0,0.75,fast,7899
2484,1956.8000000000002,24.46,1,1,B,break,0,66,0.0,0.0,0.75,fast,7903
2485,1343.0,16.7875,1,1,B,break,0,66,0.0,0.0,0.75,fast,7908
2486,1360.8481012658228,17.010601265822785,1,1,B,break,0,66,0.0,0.0,0.75,fast,7911
2487,1328.047619047619,16.600595238095238,1,1,B,break,0,66,0.0,0.0,0.75,fast,7914
2488,1204.3580246913582,15.054475308641978,1,1,B,break,0,66,0.0,0.0,0.75,fast,7917
2489,1686.0,21.075,1,1,B,break,0,66,0.0,0.0,0.75,fast,7920
2490,1643.5,20.54375,1,1,B,break,0,66,0.0,0.0,0.75,fast,7924
2491,1564.625,19.5578125,1,1,B,break,0,66,0.0,0.0,0.75,fast,7928
2493,1410.2727272727275,17.628409090909095,1,1,B,break,0,66,0.0,0.0,0.75,fast,7935
2494,1359.0285714285712,16.98785714285714,1,1,B,break,0,66,0.0,0.0,0.75,fast,7938
2495,1282.642857142857,16.033035714285713,1,1,B,break,0,66,0.0,0.0,0.75,fast,7941
2496,1413.641975308642,17.670524691358025,1,1,B,break,0,66,0.0,0.0,0.75,fast,7944
2497,1601.0588235294117,20.013235294117646,1,1,B,break,0,66,0.0,0.0,0.75,fast,7947
2498,1642.6600000000003,20.533250000000002,1,1,B,break,0,66,0.0,0.0,0.75,fast,7951
2499,1511.0526315789473,18.888157894736842,1,1,B,break,0,66,0.0,0.0,0.75,fast,7955
2500,1452.2820512820513,18.15352564102564,1,1,B,break,0,66,0.0,0.0,0.75,fast,7959
2501,1547.2580645161288,19.34072580645161,1,1,B,break,0,66,0.0,0.0,0.75,fast,7963
2502,1694.25,21.178125,1,1,B,break,0,66,0.0,0.0,0.75,fast,7967
2503,1752.3684210526317,21.904605263157897,1,1,B,break,0,66,0.0,0.0,0.75,fast,7971
2504,1780.25,22.253125,1,1,B,break,0,66,0.0,0.0,0.75,fast,7975
2505,1861.6666666666665,23.270833333333332,1,1,B,break,0,66,0.0,0.0,0.75,fast,7979
2506,1585.0,19.8125,1,1,B,break,0,66,0.0,0.0,0.75,fast,7984
2507,1525.904761904762,19.073809523809523,1,1,B,break,0,66,0.0,0.0,0.75,fast,7988
2508,1483.8000000000002,18.547500000000003,1,1,B,break,0,66,0.0,0.0,0.75,fast,7992
2509,1469.07,18.363374999999998,1,1,B,break,0,66,0.0,0.0,0.75,fast,7996
2510,1159.8545454545456,14.49818181818182,1,1,B,break,0,66,0.0,0.0,0.75,fast,8000
2511,1604.888888888889,20.06111111111111,1,1,B,break,0,66,0.0,0.0,0.75,fast,8003
2512,805.3045267489712,10.06630658436214,1,1,B,break,0,66,0.0,0.0,0.75,fast,8007
2513,855.27950310559,10.690993788819876,1,1,B,break,0,66,0.0,0.0,0.75,fast,8009
2514,1041.1334867663982,13.014168584579977,1,1,B,break,0,66,0.0,0.0,0.75,fast,8011
2517,1755.65625,21.945703125,1,1,B,break,0,68,0.0,0.0,0.75,fast,8017
2518,1732.9142857142858,21.661428571428573,1,1,B,break,0,68,0.0,0.0,0.75,fast,8021
2519,1876.3939393939393,23.45492424242424,1,1,B,break,0,68,0.0,0.0,0.75,fast,8025
2520,1876.5454545454545,23.456818181818182,1,1,B,break,0,68,0.0,0.0,0.75,fast,8030
2521,1888.6216216216217,23.607770270270272,1,1,B,break,0,68,0.0,0.0,0.75,fast,8035
2522,1828.1666666666665,22.852083333333333,1,1,B,break,0,68,0.0,0.0,0.75,fast,8040
2523,1759.3333333333333,21.991666666666667,1,1,B,break,0,68,0.0,0.0,0.75,fast,8045
2524,1687.0,21.0875,1,1,B,break,0,68,0.0,0.0,0.75,fast,8049
2525,1885.1818181818182,23.56477272727273,1,1,B,break,0,68,0.0,0.0,0.75,fast,8053
2526,1318.5294117647059,16.481617647058822,1,1,B,break,0,68,0.0,0.0,0.75,fast,8058
2527,1359.0,16.9875,1,1,B,break,0,68,0.0,0.0,0.75,fast,8061
2528,1220.3684210526314,15.254605263157893,1,1,B,break,0,68,0.0,0.0,0.75,fast,8064
2529,1127.2105263157896,14.09013157894737,1,1,B,break,0,68,0.0,0.0,0.75,fast,8067
2530,1626.074074074074,20.325925925925922,1,1,B,break,0,68,0.0,0.0,0.75,fast,8070
2531,1557.25,19.465625,1,1,B,break,0,68,0.0,0.0,0.75,fast,8074
2532,1477.5,18.46875,1,1,B,break,0,68,0.0,0.0,0.75,fast,8078
2534,1321.3,16.51625,1,1,B,break,0,68,0.0,0.0,0.75,fast,8085
2535,1259.3947368421052,15.742434210526316,1,1,B,break,0,68,0.0,0.0,0.75,fast,8088
2536,1200.72,15.009,1,1,B,break,0,68,0.0,0.0,0.75,fast,8091
2537,1336.3875,16.704843750000002,1,1,B,break,0,68,0.0,0.0,0.75,fast,8094
2538,1502.751592356688,18.7843949044586,1,1,B,break,0,68,0.0,0.0,0.75,fast,8097
2539,1559.3873873873872,19.49234234234234,1,1,B,break,0,68,0.0,0.0,0.75,fast,8101
2540,1424.5517241379312,17.80689655172414,1,1,B,break,0,68,0.0,0.0,0.75,fast,8105
2541,1359.2448979591836,16.990561224489795,1,1,B,break,0,68,0.0,0.0,0.75,fast,8108
2542,1430.0617283950617,17.875771604938272,1,1,B,break,0,68,0.0,0.0,0.75,fast,8111
2543,1624.8,20.31,1,1,B,break,0,68,0.0,0.0,0.75,fast,8114
2544,1713.4117647058822,21.417647058823526,1,1,B,break,0,68,0.0,0.0,0.75,fast,8118
2545,1763.5,22.04375,1,1,B,break,0,68,0.0,0.0,0.75,fast,8122
2546,1731.75,21.646875,1,1,B,break,0,68,0.0,0.0,0.75,fast,8126
2547,1553.3333333333333,19.416666666666664,1,1,B,break,0,68,0.0,0.0,0.75,fast,8130
2548,1504.611111111111,18.80763888888889,1,1,B,break,0,68,0.0,0.0,0.75,fast,8134
2549,1457.5555555555557,18.219444444444445,1,1,B,break,0,68,0.0,0.0,0.75,fast,8138
2550,1411.6390532544378,17.645488165680472,1,1,B,break,0,68,0.0,0.0,0.75,fast,8142
2551,1063.7857142857144,13.297321428571431,1,1,B,break,0,68,0.0,0.0,0.75,fast,8145
2552,1569.4285714285713,19.61785714285714,1,1,B,break,0,68,0.0,0.0,0.75,fast,8147
2554,842.8239202657808,10.53529900332226,1,1,B,break,0,68,0.0,0.0,0.75,fast,8153
2555,886.102291783119,11.076278647288987,1,1,B,break,0,68,0.0,0.0,0.75,fast,8155
2556,789.929357798165,9.874116972477063,1,1,B,break,0,68,0.0,0.0,0.75,fast,8157
2557,615.9229357798165,7.699036697247706,1,1,B,break,0,68,0.0,0.0,0.75,fast,8159
2558,1660.0,20.75,1,1,B,break,0,68,0.0,0.0,0.75,fast,8160
2559,1723.0,21.5375,1,1,B,break,0,68,0.0,0.0,0.75,fast,8164
2560,1991.7692307692307,24.897115384615383,1,1,B,break,0,69,0.0,0.0,0.75,fast,8168
2561,1965.6666666666667,24.570833333333333,1,1,B,break,0,69,0.0,0.0,0.75,fast,8173
2562,2141.4285714285716,26.767857142857146,1,1,B,break,0,69,0.0,0.0,0.75,fast,8178
2563,2125.8,26.5725,1,1,B,break,0,69,0.0,0.0,0.75,fast,8183
2564,2138.9,26.736250000000002,1,1,B,break,0,69,0.0,0.0,0.75,fast,8188
2565,1945.5555555555557,24.319444444444446,1,1,B,break,0,69,0.0,0.0,0.75,fast,8193
2566,2045.5,25.56875,1,1,B,break,0,69,0.0,0.0,0.75,fast,8198
2567,1551.8333333333335,19.397916666666667,1,1,B,break,0,69,0.0,0.0,0.75,fast,8203
2568,1586.7837837837837,19.834797297297296,1,1,B,break,0,69,0.0,0.0,0.75,fast,8207
2569,1453.409090909091,18.167613636363637,1,1,B,break,0,69,0.0,0.0,0.75,fast,8211
2570,1349.1666666666667,16.864583333333336,1,1,B,break,0,69,0.0,0.0,0.75,fast,8215
2571,1826.5454545454547,22.831818181818186,1,1,B,break,0,69,0.0,0.0,0.75,fast,8218
2572,1408.5,17.60625,1,1,B,break,0,69,0.0,0.0,0.75,fast,8223
2573,1575.3636363636365,19.692045454545458,1,1,B,break,0,69,0.0,0.0,0.75,fast,8226
2574,1492.2631578947369,18.65328947368421,1,1,B,break,0,69,0.0,0.0,0.75,fast,8230
2575,1481.0,18.5125,1,1,B,break,0,69,0.0,0.0,0.75,fast,8234
2576,1556.1315789473683,19.451644736842105,1,1,B,break,0,69,0.0,0.0,0.75,fast,8238
2577,1760.6744186046512,22.00843023255814,1,1,B,break,0,69,0.0,0.0,0.75,fast,8242
